data_date,market_month,price_settle
2022-11-25,MAR 25,1301.75
2022-11-28,MAR 25,1315.0
2022-11-29,MAR 25,1314.5
2022-11-30,MAR 25,1318.25
2022-12-01,MAR 25,1306.0
2022-12-02,MAR 25,1316.0
2022-12-05,MAR 25,1315.0
2022-12-06,MAR 25,1321.25
2022-12-07,MAR 25,1332.5
2022-12-08,MAR 25,1329.0
2022-12-09,MAR 25,1328.5
2022-12-12,MAR 25,1317.75
2022-12-13,MAR 25,1321.75
2022-12-14,MAR 25,1320.25
2022-12-15,MAR 25,1318.5
2022-12-16,MAR 25,1316.25
2022-12-19,MAR 25,1313.75
2022-12-20,MAR 25,1320.75
2022-12-21,MAR 25,1315.25
2022-12-22,MAR 25,1310.25
2022-12-23,MAR 25,1316.5
2022-12-27,MAR 25,1314.0
2022-12-28,MAR 25,1322.0
2022-12-29,MAR 25,1321.5
2022-12-30,MAR 25,1316.5
2023-01-03,MAR 25,1314.75
2023-01-04,MAR 25,1312.75
2023-01-05,MAR 25,1304.75
2023-01-06,MAR 25,1311.5
2023-01-09,MAR 25,1303.75
2023-01-10,MAR 25,1303.5
2023-01-11,MAR 25,1296.75
2023-01-12,MAR 25,1298.0
2023-01-13,MAR 25,1295.75
2023-01-17,MAR 25,1292.75
2023-01-18,MAR 25,1279.5
2023-01-19,MAR 25,1276.75
2023-01-20,MAR 25,1263.0
2023-01-23,MAR 25,1252.5
2023-01-24,MAR 25,1254.25
2023-01-25,MAR 25,1263.25
2023-01-26,MAR 25,1269.0
2023-01-27,MAR 25,1272.25
2023-01-30,MAR 25,1283.0
2023-01-31,MAR 25,1281.5
2023-02-01,MAR 25,1281.25
2023-02-02,MAR 25,1286.75
2023-02-03,MAR 25,1285.75
2023-02-06,MAR 25,1285.75
2023-02-07,MAR 25,1287.5
2023-02-08,MAR 25,1287.5
2023-02-09,MAR 25,1282.5
2023-02-10,MAR 25,1291.5
2023-02-13,MAR 25,1294.0
2023-02-14,MAR 25,1293.25
2023-02-15,MAR 25,1288.5
2023-02-16,MAR 25,1294.0
2023-02-17,MAR 25,1296.0
2023-02-21,MAR 25,1306.75
2023-02-22,MAR 25,1307.25
2023-02-23,MAR 25,1299.0
2023-02-24,MAR 25,1290.5
2023-02-27,MAR 25,1291.25
2023-02-28,MAR 25,1271.5
2023-03-01,MAR 25,1277.25
2023-03-02,MAR 25,1283.25
2023-03-03,MAR 25,1288.75
2023-03-06,MAR 25,1294.25
2023-03-07,MAR 25,1292.25
2023-03-08,MAR 25,1290.75
2023-03-09,MAR 25,1282.75
2023-03-10,MAR 25,1286.25
2023-03-13,MAR 25,1279.0
2023-03-14,MAR 25,1277.25
2023-03-15,MAR 25,1264.75
2023-03-16,MAR 25,1264.0
2023-03-17,MAR 25,1254.5
2023-03-20,MAR 25,1249.75
2023-03-21,MAR 25,1236.0
2023-03-29,MAR 25,1234.5
2020-11-13,MAY 23,976.0
2020-11-16,MAY 23,980.75
2020-11-17,MAY 23,983.25
2020-11-18,MAY 23,986.5
2020-11-19,MAY 23,989.0
2020-11-20,MAY 23,987.5
2020-11-23,MAY 23,991.5
2020-11-24,MAY 23,993.0
2020-11-25,MAY 23,988.0
2020-11-27,MAY 23,994.25
2020-11-30,MAY 23,979.5
2020-12-01,MAY 23,975.25
2020-12-02,MAY 23,971.75
2020-12-03,MAY 23,979.25
2020-12-04,MAY 23,979.75
2020-12-07,MAY 23,985.75
2020-12-08,MAY 23,985.75
2020-12-09,MAY 23,991.75
2020-12-10,MAY 23,991.0
2020-12-11,MAY 23,997.0
2020-12-14,MAY 23,1001.5
2020-12-15,MAY 23,1002.0
2020-12-16,MAY 23,996.5
2020-12-17,MAY 23,1003.5
2020-12-18,MAY 23,1002.75
2020-12-21,MAY 23,1010.5
2020-12-22,MAY 23,1007.75
2020-12-23,MAY 23,1000.75
2020-12-24,MAY 23,999.75
2020-12-28,MAY 23,1002.0
2020-12-29,MAY 23,1008.5
2020-12-30,MAY 23,1014.75
2020-12-31,MAY 23,1020.0
2021-01-04,MAY 23,1026.5
2021-01-05,MAY 23,1047.5
2021-01-06,MAY 23,1059.0
2021-01-07,MAY 23,1061.5
2021-01-08,MAY 23,1066.0
2021-01-11,MAY 23,1051.25
2021-01-12,MAY 23,1040.0
2021-01-13,MAY 23,1044.25
2021-01-14,MAY 23,1056.0
2021-01-15,MAY 23,1060.5
2021-01-19,MAY 23,1059.25
2021-01-20,MAY 23,1038.25
2021-01-21,MAY 23,1036.0
2021-01-22,MAY 23,1003.25
2021-01-25,MAY 23,1017.75
2021-01-26,MAY 23,1029.5
2021-01-27,MAY 23,1024.5
2021-01-28,MAY 23,1009.75
2021-01-29,MAY 23,1019.5
2021-02-01,MAY 23,1028.75
2021-02-02,MAY 23,1029.0
2021-02-03,MAY 23,1030.75
2021-02-04,MAY 23,1038.75
2021-02-05,MAY 23,1042.25
2021-02-08,MAY 23,1056.5
2021-02-09,MAY 23,1066.0
2021-02-10,MAY 23,1057.25
2021-02-11,MAY 23,1062.25
2021-02-12,MAY 23,1064.75
2021-02-16,MAY 23,1076.5
2021-02-17,MAY 23,1074.0
2021-02-18,MAY 23,1076.5
2021-02-19,MAY 23,1081.5
2021-02-22,MAY 23,1091.5
2021-02-23,MAY 23,1100.0
2021-02-24,MAY 23,1105.25
2021-02-25,MAY 23,1105.5
2021-02-26,MAY 23,1096.0
2021-03-01,MAY 23,1097.5
2021-03-02,MAY 23,1101.0
2021-03-03,MAY 23,1101.5
2021-03-04,MAY 23,1117.25
2021-03-05,MAY 23,1129.75
2021-03-08,MAY 23,1137.5
2021-03-09,MAY 23,1143.0
2021-03-10,MAY 23,1132.5
2021-03-11,MAY 23,1148.5
2021-03-12,MAY 23,1150.25
2021-03-15,MAY 23,1149.5
2021-03-16,MAY 23,1150.5
2021-03-17,MAY 23,1139.75
2021-03-18,MAY 23,1117.0
2021-03-19,MAY 23,1123.0
2021-03-22,MAY 23,1117.75
2021-03-23,MAY 23,1123.75
2021-03-24,MAY 23,1133.0
2021-03-25,MAY 23,1121.0
2021-03-26,MAY 23,1123.25
2021-03-29,MAY 23,1122.25
2021-03-30,MAY 23,1110.5
2021-03-31,MAY 23,1155.25
2021-04-01,MAY 23,1135.0
2021-04-05,MAY 23,1143.5
2021-04-06,MAY 23,1145.0
2021-04-07,MAY 23,1145.75
2021-04-08,MAY 23,1147.75
2021-04-09,MAY 23,1145.5
2021-04-12,MAY 23,1140.0
2021-04-13,MAY 23,1139.25
2021-04-14,MAY 23,1147.25
2021-04-15,MAY 23,1147.0
2021-04-16,MAY 23,1150.75
2021-04-19,MAY 23,1153.0
2021-04-20,MAY 23,1163.25
2021-04-21,MAY 23,1171.75
2021-04-22,MAY 23,1193.75
2021-04-23,MAY 23,1191.75
2021-04-26,MAY 23,1218.5
2021-04-27,MAY 23,1212.0
2021-04-28,MAY 23,1204.75
2021-04-29,MAY 23,1202.0
2021-04-30,MAY 23,1214.25
2021-05-03,MAY 23,1213.75
2021-05-04,MAY 23,1228.0
2021-05-05,MAY 23,1247.0
2021-05-06,MAY 23,1259.5
2021-05-07,MAY 23,1269.0
2021-05-10,MAY 23,1259.5
2021-05-11,MAY 23,1263.75
2021-05-12,MAY 23,1248.0
2021-05-13,MAY 23,1232.5
2021-05-14,MAY 23,1235.25
2021-05-17,MAY 23,1234.25
2021-05-18,MAY 23,1242.75
2021-05-19,MAY 23,1232.0
2021-05-20,MAY 23,1231.5
2021-05-21,MAY 23,1218.5
2021-05-24,MAY 23,1221.5
2021-05-25,MAY 23,1215.5
2021-05-26,MAY 23,1223.0
2021-05-27,MAY 23,1251.5
2021-05-28,MAY 23,1249.75
2021-06-01,MAY 23,1265.75
2021-06-02,MAY 23,1281.25
2021-06-03,MAY 23,1287.0
2021-06-04,MAY 23,1290.5
2021-06-07,MAY 23,1298.25
2021-06-08,MAY 23,1280.75
2021-06-09,MAY 23,1277.5
2021-06-10,MAY 23,1270.25
2021-06-11,MAY 23,1263.75
2021-06-14,MAY 23,1232.5
2021-06-15,MAY 23,1215.0
2021-06-16,MAY 23,1196.5
2021-06-17,MAY 23,1139.75
2021-06-18,MAY 23,1195.75
2021-06-21,MAY 23,1207.75
2021-06-22,MAY 23,1190.0
2021-06-23,MAY 23,1201.0
2021-06-24,MAY 23,1199.75
2021-06-25,MAY 23,1182.75
2021-06-28,MAY 23,1217.5
2021-06-29,MAY 23,1215.5
2021-06-30,MAY 23,1258.75
2021-07-01,MAY 23,1252.75
2021-07-02,MAY 23,1255.25
2021-07-06,MAY 23,1185.0
2021-07-07,MAY 23,1203.0
2021-07-08,MAY 23,1203.75
2021-07-09,MAY 23,1214.25
2021-07-12,MAY 23,1234.5
2021-07-13,MAY 23,1237.5
2021-07-14,MAY 23,1258.75
2021-07-15,MAY 23,1253.75
2021-07-16,MAY 23,1257.25
2021-07-19,MAY 23,1247.5
2021-07-20,MAY 23,1256.0
2021-07-21,MAY 23,1256.0
2021-07-22,MAY 23,1237.75
2021-07-23,MAY 23,1232.0
2021-07-26,MAY 23,1241.5
2021-07-27,MAY 23,1236.25
2021-07-28,MAY 23,1234.5
2021-07-29,MAY 23,1247.25
2021-07-30,MAY 23,1232.5
2021-08-02,MAY 23,1246.75
2021-08-03,MAY 23,1230.75
2021-08-04,MAY 23,1235.5
2021-08-05,MAY 23,1230.75
2021-08-06,MAY 23,1236.0
2021-08-09,MAY 23,1231.5
2021-08-10,MAY 23,1221.75
2021-08-11,MAY 23,1222.5
2021-08-12,MAY 23,1223.25
2021-08-13,MAY 23,1228.5
2021-08-16,MAY 23,1232.0
2021-08-17,MAY 23,1231.5
2021-08-18,MAY 23,1230.75
2021-08-19,MAY 23,1212.75
2021-08-20,MAY 23,1198.0
2021-08-23,MAY 23,1212.0
2021-08-24,MAY 23,1238.5
2021-08-25,MAY 23,1247.75
2021-08-26,MAY 23,1242.25
2021-08-27,MAY 23,1247.0
2021-08-30,MAY 23,1242.0
2021-08-31,MAY 23,1244.25
2021-09-01,MAY 23,1238.5
2021-09-02,MAY 23,1238.75
2021-09-03,MAY 23,1241.0
2021-09-07,MAY 23,1230.25
2021-09-08,MAY 23,1230.0
2021-09-09,MAY 23,1224.25
2021-09-10,MAY 23,1243.5
2021-09-13,MAY 23,1243.75
2021-09-14,MAY 23,1241.5
2021-09-15,MAY 23,1245.75
2021-09-16,MAY 23,1241.75
2021-09-17,MAY 23,1235.5
2021-09-20,MAY 23,1219.75
2021-09-21,MAY 23,1229.75
2021-09-22,MAY 23,1231.0
2021-09-23,MAY 23,1235.0
2021-09-24,MAY 23,1233.75
2021-09-27,MAY 23,1239.0
2021-09-28,MAY 23,1229.75
2021-09-29,MAY 23,1230.0
2021-09-30,MAY 23,1230.0
2021-10-01,MAY 23,1229.0
2021-10-04,MAY 23,1228.5
2021-10-05,MAY 23,1234.75
2021-10-06,MAY 23,1227.0
2021-10-07,MAY 23,1236.25
2021-10-08,MAY 23,1229.25
2021-10-11,MAY 23,1219.25
2021-10-12,MAY 23,1202.75
2021-10-13,MAY 23,1195.25
2021-10-14,MAY 23,1194.75
2021-10-15,MAY 23,1204.0
2021-10-18,MAY 23,1205.25
2021-10-19,MAY 23,1211.0
2021-10-20,MAY 23,1225.0
2021-10-21,MAY 23,1206.5
2021-10-22,MAY 23,1197.5
2021-10-25,MAY 23,1208.5
2021-10-26,MAY 23,1210.75
2021-10-27,MAY 23,1214.25
2021-10-28,MAY 23,1216.5
2021-10-29,MAY 23,1216.75
2021-11-01,MAY 23,1215.75
2021-11-02,MAY 23,1224.75
2021-11-03,MAY 23,1215.75
2021-11-04,MAY 23,1200.5
2021-11-05,MAY 23,1188.25
2021-11-08,MAY 23,1181.25
2021-11-09,MAY 23,1200.75
2021-11-10,MAY 23,1202.5
2021-11-11,MAY 23,1202.0
2021-11-12,MAY 23,1213.25
2021-11-15,MAY 23,1224.5
2021-11-16,MAY 23,1219.5
2021-11-17,MAY 23,1232.0
2021-11-18,MAY 23,1216.75
2021-11-19,MAY 23,1220.25
2021-11-22,MAY 23,1224.25
2021-11-23,MAY 23,1221.75
2021-11-24,MAY 23,1218.75
2021-11-26,MAY 23,1211.25
2021-11-29,MAY 23,1201.75
2021-11-30,MAY 23,1184.75
2021-12-01,MAY 23,1188.0
2021-12-02,MAY 23,1192.75
2021-12-03,MAY 23,1203.0
2021-12-06,MAY 23,1203.75
2021-12-07,MAY 23,1206.0
2021-12-08,MAY 23,1218.0
2021-12-09,MAY 23,1223.5
2021-12-10,MAY 23,1223.75
2021-12-13,MAY 23,1208.0
2021-12-14,MAY 23,1219.75
2021-12-15,MAY 23,1217.5
2021-12-16,MAY 23,1222.5
2021-12-17,MAY 23,1222.0
2021-12-20,MAY 23,1225.75
2021-12-21,MAY 23,1226.5
2021-12-22,MAY 23,1233.25
2021-12-23,MAY 23,1227.0
2021-12-27,MAY 23,1241.5
2021-12-28,MAY 23,1237.25
2021-12-29,MAY 23,1250.5
2021-12-30,MAY 23,1241.5
2021-12-31,MAY 23,1244.75
2022-01-03,MAY 23,1258.0
2022-01-04,MAY 23,1267.5
2022-01-05,MAY 23,1273.5
2022-01-06,MAY 23,1280.75
2022-01-07,MAY 23,1295.25
2022-01-10,MAY 23,1280.5
2022-01-11,MAY 23,1280.25
2022-01-12,MAY 23,1291.5
2022-01-13,MAY 23,1292.5
2022-01-14,MAY 23,1279.5
2022-01-18,MAY 23,1272.25
2022-01-19,MAY 23,1290.75
2022-01-20,MAY 23,1302.5
2022-01-21,MAY 23,1302.75
2022-01-24,MAY 23,1295.5
2022-01-25,MAY 23,1309.25
2022-01-26,MAY 23,1319.0
2022-01-27,MAY 23,1317.75
2022-01-28,MAY 23,1321.25
2022-01-31,MAY 23,1339.25
2022-02-01,MAY 23,1353.75
2022-02-02,MAY 23,1351.5
2022-02-03,MAY 23,1354.5
2022-02-04,MAY 23,1358.5
2022-02-07,MAY 23,1377.25
2022-02-08,MAY 23,1379.0
2022-02-09,MAY 23,1396.5
2022-02-10,MAY 23,1387.5
2022-02-11,MAY 23,1397.0
2022-02-14,MAY 23,1401.75
2022-02-15,MAY 23,1398.0
2022-02-16,MAY 23,1415.5
2022-02-17,MAY 23,1418.25
2022-02-18,MAY 23,1423.25
2022-02-22,MAY 23,1436.25
2022-02-23,MAY 23,1442.75
2022-02-24,MAY 23,1408.25
2022-02-25,MAY 23,1382.0
2022-02-28,MAY 23,1402.0
2022-03-01,MAY 23,1441.25
2022-03-02,MAY 23,1416.5
2022-03-03,MAY 23,1404.75
2022-03-04,MAY 23,1396.0
2022-03-07,MAY 23,1385.0
2022-03-08,MAY 23,1386.75
2022-03-09,MAY 23,1396.75
2022-03-10,MAY 23,1413.0
2022-03-11,MAY 23,1415.75
2022-03-14,MAY 23,1407.75
2022-03-15,MAY 23,1397.75
2022-03-16,MAY 23,1391.75
2022-03-17,MAY 23,1403.75
2022-03-18,MAY 23,1410.0
2022-03-21,MAY 23,1434.25
2022-03-22,MAY 23,1441.5
2022-03-23,MAY 23,1448.0
2022-03-24,MAY 23,1439.75
2022-03-25,MAY 23,1447.0
2022-03-28,MAY 23,1425.75
2022-03-29,MAY 23,1413.0
2022-03-30,MAY 23,1429.75
2022-03-31,MAY 23,1388.75
2022-04-01,MAY 23,1386.75
2022-04-04,MAY 23,1418.5
2022-04-05,MAY 23,1429.75
2022-04-06,MAY 23,1424.0
2022-04-07,MAY 23,1448.25
2022-04-08,MAY 23,1471.5
2022-04-11,MAY 23,1466.0
2022-04-12,MAY 23,1482.5
2022-04-13,MAY 23,1480.25
2022-04-14,MAY 23,1479.0
2022-04-18,MAY 23,1494.5
2022-04-19,MAY 23,1498.25
2022-04-20,MAY 23,1505.75
2022-04-21,MAY 23,1511.5
2022-04-22,MAY 23,1491.25
2022-04-25,MAY 23,1482.5
2022-04-26,MAY 23,1492.5
2022-04-27,MAY 23,1507.5
2022-04-28,MAY 23,1502.75
2022-04-29,MAY 23,1497.0
2022-05-02,MAY 23,1478.5
2022-05-03,MAY 23,1469.0
2022-05-04,MAY 23,1477.25
2022-05-05,MAY 23,1483.0
2022-05-06,MAY 23,1461.0
2022-05-09,MAY 23,1440.75
2022-05-10,MAY 23,1446.75
2022-05-11,MAY 23,1460.0
2022-05-12,MAY 23,1465.0
2022-05-13,MAY 23,1480.0
2022-05-16,MAY 23,1492.25
2022-05-17,MAY 23,1509.75
2022-05-18,MAY 23,1488.5
2022-05-19,MAY 23,1503.5
2022-05-20,MAY 23,1512.75
2022-05-23,MAY 23,1513.0
2022-05-24,MAY 23,1513.5
2022-05-25,MAY 23,1512.5
2022-05-26,MAY 23,1535.0
2022-05-27,MAY 23,1539.25
2022-05-31,MAY 23,1508.0
2022-06-01,MAY 23,1514.25
2022-06-02,MAY 23,1536.0
2022-06-03,MAY 23,1522.75
2022-06-06,MAY 23,1529.25
2022-06-07,MAY 23,1541.25
2022-06-08,MAY 23,1556.0
2022-06-09,MAY 23,1564.5
2022-06-10,MAY 23,1547.5
2022-06-13,MAY 23,1519.0
2022-06-14,MAY 23,1513.75
2022-06-15,MAY 23,1512.0
2022-06-16,MAY 23,1529.5
2022-06-17,MAY 23,1523.5
2022-06-21,MAY 23,1506.75
2022-06-22,MAY 23,1475.25
2022-06-23,MAY 23,1417.0
2022-06-24,MAY 23,1422.75
2022-06-27,MAY 23,1428.75
2022-06-28,MAY 23,1455.0
2022-06-29,MAY 23,1468.25
2022-06-30,MAY 23,1450.5
2022-07-01,MAY 23,1396.0
2022-07-05,MAY 23,1321.75
2022-07-06,MAY 23,1322.75
2022-07-07,MAY 23,1364.0
2022-07-08,MAY 23,1391.75
2022-07-11,MAY 23,1400.25
2022-07-12,MAY 23,1345.0
2022-07-13,MAY 23,1352.0
2022-07-14,MAY 23,1344.75
2022-07-15,MAY 23,1345.25
2022-07-18,MAY 23,1383.25
2022-07-19,MAY 23,1365.5
2022-07-20,MAY 23,1341.0
2022-07-21,MAY 23,1313.25
2022-07-22,MAY 23,1326.0
2022-07-25,MAY 23,1356.5
2022-07-26,MAY 23,1389.25
2022-07-27,MAY 23,1410.25
2022-07-28,MAY 23,1440.75
2022-07-29,MAY 23,1464.25
2022-08-01,MAY 23,1410.25
2022-08-02,MAY 23,1393.5
2022-08-03,MAY 23,1379.25
2022-08-04,MAY 23,1426.25
2022-08-05,MAY 23,1418.0
2022-08-08,MAY 23,1410.0
2022-08-09,MAY 23,1434.0
2022-08-10,MAY 23,1435.25
2022-08-11,MAY 23,1454.75
2022-08-12,MAY 23,1458.0
2022-08-15,MAY 23,1421.5
2022-08-16,MAY 23,1394.0
2022-08-17,MAY 23,1402.25
2022-08-18,MAY 23,1414.75
2022-08-19,MAY 23,1415.75
2022-08-22,MAY 23,1447.0
2022-08-23,MAY 23,1469.5
2022-08-24,MAY 23,1461.5
2022-08-25,MAY 23,1438.5
2022-08-26,MAY 23,1464.75
2022-08-29,MAY 23,1444.25
2022-08-30,MAY 23,1440.5
2022-08-31,MAY 23,1431.5
2022-09-01,MAY 23,1404.5
2022-09-02,MAY 23,1429.5
2022-09-06,MAY 23,1408.5
2022-09-07,MAY 23,1394.75
2022-09-08,MAY 23,1398.25
2022-09-09,MAY 23,1423.0
2022-09-12,MAY 23,1488.0
2022-09-13,MAY 23,1483.25
2022-09-14,MAY 23,1461.75
2022-09-15,MAY 23,1458.75
2022-09-16,MAY 23,1457.0
2022-09-19,MAY 23,1471.25
2022-09-20,MAY 23,1487.0
2022-09-21,MAY 23,1470.75
2022-09-22,MAY 23,1467.75
2022-09-23,MAY 23,1437.5
2022-09-26,MAY 23,1421.75
2022-09-27,MAY 23,1420.5
2022-09-28,MAY 23,1425.0
2022-09-29,MAY 23,1429.0
2022-09-30,MAY 23,1390.5
2022-10-03,MAY 23,1399.5
2022-10-04,MAY 23,1410.5
2022-10-05,MAY 23,1397.5
2022-10-06,MAY 23,1389.75
2022-10-07,MAY 23,1397.25
2022-10-10,MAY 23,1403.5
2022-10-11,MAY 23,1405.25
2022-10-12,MAY 23,1419.0
2022-10-13,MAY 23,1421.75
2022-10-14,MAY 23,1409.0
2022-10-17,MAY 23,1407.0
2022-10-18,MAY 23,1397.5
2022-10-19,MAY 23,1399.75
2022-10-20,MAY 23,1414.5
2022-10-21,MAY 23,1419.0
2022-10-24,MAY 23,1396.5
2022-10-25,MAY 23,1409.0
2022-10-26,MAY 23,1409.25
2022-10-27,MAY 23,1409.5
2022-10-28,MAY 23,1416.25
2022-10-31,MAY 23,1434.75
2022-11-01,MAY 23,1461.0
2022-11-02,MAY 23,1469.0
2022-11-03,MAY 23,1451.25
2022-11-04,MAY 23,1476.0
2022-11-07,MAY 23,1465.5
2022-11-08,MAY 23,1459.75
2022-11-09,MAY 23,1463.75
2022-11-10,MAY 23,1434.25
2022-11-11,MAY 23,1459.25
2022-11-14,MAY 23,1451.0
2022-11-15,MAY 23,1467.0
2022-11-16,MAY 23,1440.75
2022-11-17,MAY 23,1428.5
2022-11-18,MAY 23,1439.75
2022-11-21,MAY 23,1448.0
2022-11-22,MAY 23,1443.5
2022-11-23,MAY 23,1448.75
2022-11-25,MAY 23,1449.75
2022-11-28,MAY 23,1470.0
2022-11-29,MAY 23,1474.0
2022-11-30,MAY 23,1482.75
2022-12-01,MAY 23,1444.5
2022-12-02,MAY 23,1454.0
2022-12-05,MAY 23,1453.0
2022-12-06,MAY 23,1469.0
2022-12-07,MAY 23,1484.25
2022-12-08,MAY 23,1495.75
2022-12-09,MAY 23,1493.5
2022-12-12,MAY 23,1470.75
2022-12-13,MAY 23,1488.75
2022-12-14,MAY 23,1488.25
2022-12-15,MAY 23,1479.75
2022-12-16,MAY 23,1487.0
2022-12-19,MAY 23,1467.25
2022-12-20,MAY 23,1483.0
2022-12-21,MAY 23,1487.5
2022-12-22,MAY 23,1475.75
2022-12-23,MAY 23,1490.0
2022-12-27,MAY 23,1495.75
2022-12-28,MAY 23,1521.25
2022-12-29,MAY 23,1523.25
2022-12-30,MAY 23,1530.0
2023-01-03,MAY 23,1499.0
2023-01-04,MAY 23,1490.0
2023-01-05,MAY 23,1477.5
2023-01-06,MAY 23,1498.5
2023-01-09,MAY 23,1493.5
2023-01-10,MAY 23,1489.25
2023-01-11,MAY 23,1496.5
2023-01-12,MAY 23,1519.25
2023-01-13,MAY 23,1527.25
2023-01-17,MAY 23,1537.5
2023-01-18,MAY 23,1521.5
2023-01-19,MAY 23,1511.5
2023-01-20,MAY 23,1501.75
2023-01-23,MAY 23,1487.25
2023-01-24,MAY 23,1486.5
2023-01-25,MAY 23,1496.5
2023-01-26,MAY 23,1514.75
2023-01-27,MAY 23,1504.5
2023-01-30,MAY 23,1529.5
2023-01-31,MAY 23,1530.25
2023-02-01,MAY 23,1516.5
2023-02-02,MAY 23,1527.75
2023-02-03,MAY 23,1525.5
2023-02-06,MAY 23,1514.5
2023-02-07,MAY 23,1510.25
2023-02-08,MAY 23,1513.75
2023-02-09,MAY 23,1511.75
2023-02-10,MAY 23,1533.5
2023-02-13,MAY 23,1536.0
2023-02-14,MAY 23,1530.0
2023-02-15,MAY 23,1519.5
2023-02-16,MAY 23,1521.25
2023-02-17,MAY 23,1522.25
2023-02-21,MAY 23,1544.0
2023-02-22,MAY 23,1534.75
2023-02-23,MAY 23,1527.25
2023-02-24,MAY 23,1519.25
2023-02-27,MAY 23,1512.75
2023-02-28,MAY 23,1479.0
2023-03-01,MAY 23,1494.25
2023-03-02,MAY 23,1509.25
2023-03-03,MAY 23,1518.75
2023-03-06,MAY 23,1529.0
2023-03-07,MAY 23,1515.5
2023-03-08,MAY 23,1517.75
2023-03-09,MAY 23,1510.75
2023-03-10,MAY 23,1507.0
2023-03-13,MAY 23,1491.25
2023-03-14,MAY 23,1493.75
2023-03-15,MAY 23,1489.25
2023-03-16,MAY 23,1491.5
2023-03-17,MAY 23,1476.5
2023-03-20,MAY 23,1486.0
2023-03-21,MAY 23,1467.0
2023-03-22,AUG 23,1378.0
2023-03-22,AUG 24,1265.4
2023-03-22,AUG 25,1209.2
2023-03-22,JAN 24,1278.0
2023-03-22,JAN 25,1224.4
2023-03-22,JLY 23,1425.0
2023-03-22,JLY 24,1280.0
2023-03-22,JLY 25,1220.0
2023-03-22,JLY 26,1153.0
2023-03-22,MAR 24,1275.2
2023-03-22,MAR 25,1216.6
2023-03-22,MAY 23,1448.4
2023-03-22,MAY 24,1277.2
2023-03-22,MAY 25,1212.0
2023-03-22,NOV 23,1272.4
2023-03-22,NOV 24,1223.2
2023-03-22,NOV 25,1157.0
2023-03-22,NOV 26,1122.4
2023-03-22,SEP 23,1304.6
2023-03-22,SEP 24,1238.0
2023-03-22,SEP 25,1189.0
2023-03-23,AUG 23,1353.4
2023-03-23,AUG 24,1256.0
2023-03-23,AUG 25,1198.0
2023-03-23,JAN 24,1264.6
2023-03-23,JAN 25,1213.2
2023-03-23,JLY 23,1398.4
2023-03-23,JLY 24,1270.4
2023-03-23,JLY 25,1208.6
2023-03-23,JLY 26,1141.0
2023-03-23,MAR 24,1264.2
2023-03-23,MAR 25,1205.4
2023-03-23,MAY 23,1419.4
2023-03-23,MAY 24,1267.4
2023-03-23,MAY 25,1200.6
2023-03-23,NOV 23,1258.0
2023-03-23,NOV 24,1211.0
2023-03-23,NOV 25,1145.0
2023-03-23,NOV 26,1107.4
2023-03-23,SEP 23,1286.6
2023-03-23,SEP 24,1228.4
2023-03-23,SEP 25,1177.6
2023-03-24,AUG 23,1361.0
2023-03-24,AUG 24,1270.2
2023-03-24,AUG 25,1197.6
2023-03-24,JAN 24,1279.6
2023-03-24,JAN 25,1223.2
2023-03-24,JLY 23,1406.2
2023-03-24,JLY 24,1284.6
2023-03-24,JLY 25,1208.4
2023-03-24,JLY 26,1150.4
2023-03-24,MAR 24,1278.4
2023-03-24,MAR 25,1215.4
2023-03-24,MAY 23,1428.2
2023-03-24,MAY 24,1281.6
2023-03-24,MAY 25,1203.4
2023-03-24,NOV 23,1273.2
2023-03-24,NOV 24,1222.2
2023-03-24,NOV 25,1154.4
2023-03-24,NOV 26,1117.0
2023-03-24,SEP 23,1297.6
2023-03-24,SEP 24,1242.6
2023-03-24,SEP 25,1177.4
2023-03-27,AUG 23,1376.6
2023-03-27,AUG 24,1284.4
2023-03-27,AUG 25,1210.2
2023-03-27,JAN 24,1295.0
2023-03-27,JAN 25,1235.4
2023-03-27,JLY 23,1420.6
2023-03-27,JLY 24,1298.4
2023-03-27,JLY 25,1221.0
2023-03-27,JLY 26,1161.2
2023-03-27,MAR 24,1292.4
2023-03-27,MAR 25,1227.6
2023-03-27,MAY 23,1442.2
2023-03-27,MAY 24,1295.2
2023-03-27,MAY 25,1215.6
2023-03-27,NOV 23,1288.4
2023-03-27,NOV 24,1234.0
2023-03-27,NOV 25,1165.2
2023-03-27,NOV 26,1127.6
2023-03-27,SEP 23,1313.2
2023-03-27,SEP 24,1257.0
2023-03-27,SEP 25,1190.0
2023-03-28,AUG 23,1398.0
2023-03-28,AUG 24,1294.6
2023-03-28,AUG 25,1214.6
2023-03-28,JAN 24,1309.4
2023-03-28,JAN 25,1245.0
2023-03-28,JLY 23,1444.4
2023-03-28,JLY 24,1310.4
2023-03-28,JLY 25,1225.4
2023-03-28,JLY 26,1168.4
2023-03-28,MAR 24,1305.6
2023-03-28,MAR 25,1237.2
2023-03-28,MAY 23,1467.6
2023-03-28,MAY 24,1308.0
2023-03-28,MAY 25,1219.6
2023-03-28,NOV 23,1303.6
2023-03-28,NOV 24,1244.4
2023-03-28,NOV 25,1172.4
2023-03-28,NOV 26,1135.0
2023-03-28,SEP 23,1330.0
2023-03-28,SEP 24,1266.6
2023-03-28,SEP 25,1194.4
2023-03-29,MAY 23,1477.25
2023-03-30,AUG 23,1400.6
2023-03-30,AUG 24,1294.2
